Movie_Name,Author_Review,Polarity,Text,Score,Full_Review
The Karate Kid,James White,0.3,"Smith might be the focus, but while he's got the charisma and the moves, it's Chan who makes it punch above its weight. Nice scenery too.",1.0,http://www.empireonline.com/reviews/review.asp?FID=136642
The Karate Kid,Sandra Hall,0.30476190476190473,"The story's good intentions survive, largely because of Chan's way of tenderising his approach to martial arts with humour and humility.",1.0,http://www.smh.com.au/entertainment/movies/the-karate-kid-20100707-100it.html
The Karate Kid,Brian Eggert,0.062357954545454536,"Inflated and unnecessary at nearly two-and-a-half hours, The Karate Kid offers nothing but indifference for those familiar with the original, and little emotional rewards for audiences new to the material.",0.0,https://deepfocusreview.com/reviews/the-karate-kid-2010/
The Karate Kid,Rene Jordan,0.35624999999999996,"This Karate Kid does not surpass the original, but it is superior to those sequels.  [Full review in Spanish] ",1.0,https://www.newspapers.com/clip/105927394/the-karate-kid-2010/
The Karate Kid,Don Shanahan,0.7,Everyone loves a good underdog story.,1.0,https://www.everymoviehasalesson.com/blog/2010/07/movie-review-karate-kid
The Karate Kid,Andrea Hubert,0.2825892857142857,"Keeping comparisons to a minimum, this is a competent and enjoyable film in its own right, the essence of the original being the cultivation of a father/son relationship and the moral platitudes of respect and mercy holding fast in the remake.",1.0,https://www.nme.com/reviews/reviews-movie-11464-305669
The Karate Kid,Mike Massie,0.0,"Essentially, the plot remains the same.",1.0,http://gonewiththetwins.com/new/karate-kid-2010/
The Karate Kid,Richard Propes,0.0,Chan shines like he's never shined before.,1.0,https://theindependentcritic.com/karate_kid2010
Jonah Hex,Nell Minow,0.0,,1.0,http://blog.beliefnet.com/moviemom/2010/10/jonah-hex.html
Jonah Hex,Robbie Collin,0.0,"Jonah Kex, Jonah Wrex, Jonah Hax, Jonah Kax, Jonah Thix, Jonah Crox, Jonah Sux.",0.0,http://www.newsoftheworld.co.uk/incoming/936164/Jonah-Hex-15.html
Jonah Hex,Anthony Quinn,0.25,The film shows its comic-book origins in good ways (stylish settings) and bad (too many scenes end in a gigantic conflagration).,0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/jonah-hex-15-2068822.html
Jonah Hex,Phelim O'Neill,0.3333333333333333,"It just gets louder and more nonsensical as it progresses, with Fox shoe-horned into as many scenes as possible.",0.0,http://www.guardian.co.uk/film/2010/sep/02/jonah-hex-film-review
Jonah Hex,Elliot V. Kotek,-0.15,At least it's relatively short.,0.0,
Jonah Hex,Marc Lee,0.05,"It's a loud and subtle-as-a-sledgehammer assault on the senses, though, at 81 minutes, mercifully short.",0.0,http://www.telegraph.co.uk/culture/film/7977532/Jonah-Hex-review.html
Jonah Hex,Don Shanahan,-0.6,"""Jonah Hex"" is as convoluted and as haphazardly made as the title character's face. ",0.0,https://everymoviehasalesson.com/blog/2010/06/movie-review-jonah-hex
Jonah Hex,Brian Eggert,-0.5999999999999999,"[Jonah Hex] finds Hollywood carelessly slapping together elements of a bankable property and failing in every respect, to degrees that go beyond just bad filmmaking and instead reach extremes of moviegoer abuse.",0.0,https://deepfocusreview.com/reviews/jonah-hex/
Jonah Hex,Rene Jordan,0.175,Leaves infinite questions without response.  [Full review in Spanish] ,0.0,https://www.newspapers.com/clip/106832516/jonah-hex/
Jonah Hex,James McMahon,0.2,I really wish they'd kept Jonah locked up in that broom cupboard.,0.0,https://www.nme.com/reviews/reviews-movie-11527-304291
Jonah Hex,Mike Massie,-0.008333333333333338,"For a supernatural Western about a hardened bounty hunter who comes back from the dead to take revenge, everything about this film is rather restrained.",0.0,http://gonewiththetwins.com/new/jonah-hex-2010/
Jonah Hex,Richard Propes,0.15,"Unless you're a Megan Fox fanboy with no cinematic standards to speak of, then Jonah Hex isn't worth your time.",0.0,https://theindependentcritic.com/jonah_hex
Toy Story 3,John Anderson,0.3666666666666667,The ostensibly inanimate objects are far more animated than most movie stars.,1.0,http://americamagazine.org/issue/743/film/eternity-and-beyond
Toy Story 3,Anthony Quinn,0.6,"It takes a kind of genius to combine a children's movie for grown-ups and a grown-up's movie for children in one glittering digimated package, yet the folks at Pixar have done it time and again.",1.0,http://www.independent.co.uk/arts-entertainment/films/reviews/toy-story-3-u-2027423.html
Toy Story 3,Deborah Ross,0.25,"Action-wise, this is essentially a prison-break caper, but there is so much more to it than this.",1.0,http://www.spectator.co.uk/arts/6142363/labour-of-love-2/
Toy Story 3,Eric Hynes,0.032118055555555546,"When teenaged Andy plops down on the grass to share his old toys with a shy little girl, the film spikes with sadness and layered pleasure -- a concise, deeply wise expression of the ephemeral that feels real and yet utterly transporting.",1.0,http://www.villagevoice.com/2010-06-15/film/toys-are-us-in-toy-story-3/full/
Toy Story 3,David Denby,0.32999999999999996,"There are many sweet laughs and joking allusions to horror and prison-break movies, but the Pixar gang gets at the most primary fear -- being cast off and no longer of use.",1.0,
Toy Story 3,Tom Charity,0.16666666666666669,I seriously doubt there will be a more hilarious and heartfelt blockbuster all summer.,1.0,http://www.cnn.com/2010/SHOWBIZ/Movies/06/17/toy.story.3.review/index.html
Toy Story 3,Don Shanahan,0.375,"""Toy Story 3"" creates and occupies an imaginative world of dazzling detail but, more importantly, tells a poignant story any child (or former child) can identify with.  ",1.0,https://everymoviehasalesson.com/blog/2010/06/movie-review-toy-story-3
Toy Story 3,Brian Eggert,0.19722222222222222,"Filled with bravado action sequences, endless laughter, and the kind of emotional power that makes the film more enjoyable for adults than the targeted child audience, this film is simply a delight in every respect.",1.0,https://deepfocusreview.com/reviews/toy-story-3/
Toy Story 3,Jennifer Bisset,1.0,One of the best kids movies for grownups out there.,1.0,https://www.cnet.com/culture/entertainment/the-30-best-films-of-the-decade-ranked/
Toy Story 3,Rene Jordan,-0.21666666666666667,"Toy Story 3 is definitively for children, and can't leave us with too bleak of a message… but don't be embarrassed for spilling a comforting tear at the ending.   [Full review in Spanish] ",1.0,https://www.newspapers.com/clip/105974916/toy-story-3/
Toy Story 3,Cory Woodroof,0.5,"The last 45 minutes of this are perfect (especially the moments at the dump), some of the best moments in animation history.",1.0,https://615film.com/the-letterboxd-files-best-of-2022-so-far-and-other-stuff/
Toy Story 3,Andrea Hubert,0.35,Third time is equally charming for Woody and the gang.,1.0,https://www.nme.com/reviews/reviews-movie-11439-306262
Grown Ups,Anna Smith,0.5,"Granted, Sandler's script has one or two laughs, but it's mostly excruciating and lacks the self-mockery of, say, a Judd Apatow movie.",0.0,https://metro.co.uk/2010/08/26/grown-ups-film-review-492126/
Grown Ups,Nell Minow,0.0,,0.0,http://blog.beliefnet.com/moviemom/2010/11/grown-ups.html
Grown Ups,Rene Rodriguez,0.4,Grown Ups is the perfect poster child for this maddening summer of movie mediocrity.,0.0,
Grown Ups,Derek Malcolm,-0.04999999999999999,"Despite some passable gags and a whole posse of middle-aged funnymen, Denis Dugan's comedy is about the least grown-up movie you could see.",0.0,
Grown Ups,Anthony Quinn,0.25,"Sandler's abysmal script cooks up a bite-sized moral for the finale. Groan ups, more like.",0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/grown-ups-12a-2062952.html
Grown Ups,Xan Brooks,-0.05,"If root canal surgery feels too childish a torment, may we direct your attention to this ghastly celebrity roast in the guise of a boisterous family comedy.",0.0,http://www.guardian.co.uk/film/2010/aug/26/grown-ups-film-review
Grown Ups,Brian Eggert,0.06874999999999998,"Lazy and inept as comedies get, Grown Ups features a plethora of talented stars doing very little to entertain us.",0.0,https://deepfocusreview.com/reviews/grown-ups/
Grown Ups,James Croot,0.25,"Overall, Grown Ups elicits more groans than laughs.",0.0,https://www.stuff.co.nz/entertainment/stuff-to-watch/300844762/grown-ups-one-of-the-worst-hollywood-comedies-of-the-century-returns-to-netflix
Grown Ups,Keith Garlington,-0.375,It’s a lame and juvenile exercise in banality...,0.0,https://keithandthemovies.com/2012/04/19/grown-ups-1-star/
Grown Ups,Rene Jordan,-0.01666666666666668,The irritating Grown Ups beats the record of inadequacy. [Full review in Spanish] ,0.0,https://www.newspapers.com/clip/105660936/grown-ups/
Grown Ups,Jade Budowski,0.25227272727272726,"While Grown Ups may be enjoyable for those willing to turn their brains off and forget what year we live in, it can't hold a candle to many of Sandler's other flicks.",0.0,https://decider.com/2021/09/20/grown-ups-netflix-review/
Grown Ups,Mike Massie,0.0,This is what an Adam Sandler home video would be like.,0.0,http://gonewiththetwins.com/new/grown-ups-2010/
The Last Airbender,Sukhdev Sandhu,0.20909090909090908,"A quite breathtakingly inept hodge-podge of vapid spirituality, playground chopsocky and visual effects that take 3D to an entirely new level: Zero-D.",0.0,http://www.telegraph.co.uk/culture/film/filmreviews/7941104/The-Last-Airbender-review.html
The Last Airbender,Jim Schembri,-0.5,"This empty, misfired epic from M. Night Shyamalan is boring and strengthens the claim that he is the worst director working in mainstream cinema today.",0.0,http://www.theage.com.au/entertainment/movies/the-last-airbender-20100916-15dek.html
The Last Airbender,David Sexton,-0.5,How did Shyamalan get it so wrong?,0.0,http://www.thisislondon.co.uk/film/review-23866699-the-last-airbender-is-all-hot-air.do
The Last Airbender,Geoffrey Macnab,0.11499999999999999,"The dialogue is tin-eared in the extreme, the 3D is used in a strictly tokenistic fashion and the absolute lack of a sense of irony or humour makes the more solemn scenes all the more laughable.",0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/the-last-airbender-in-3d-pg-2050870.html
The Last Airbender,Perri Nemiroff,0.3,"Shyamalan takes the beloved source material, strips the characters of all emotion, throws in intrusive narration, douses it in CGI and tries to pass it off as a viable effort.",0.0,http://www.shockya.com/news/2010/07/01/the-last-airbender-movie-review/
The Last Airbender,Peter Bradshaw,0.25,"After the first five seconds, it seems as if you have been watching it for around two-and-a-half hours, and that this time has passed in four-and-a-half days.",0.0,http://www.guardian.co.uk/film/2010/aug/12/the-last-airbender
The Last Airbender,Brian Eggert,-0.07840909090909091,"The Last Airbender plays like it should be the work of a low-grade hack with little-to-no experience behind the camera, but instead, it’s by a director who not so long ago was praised as one of today’s finest new storytellers.",0.0,https://deepfocusreview.com/reviews/the-last-airbender/
The Last Airbender,Rene Jordan,0.11666666666666665,"Visually catastrophic. [Full review in Spanish] 
",0.0,https://www.newspapers.com/clip/111572492/avatarthe-last-airbender/
The Last Airbender,Andrea Hubert,0.0,"Time was, the endings of M.Night Shyamalan films were always the biggest mystery. Now, the only mystery remaining is how, in a recession, he continues to get studios to fund his films.",0.0,https://www.nme.com/reviews/reviews-movie-11484-305284
The Last Airbender,Mike Massie,0.04285714285714284,"While certain aspects benefit from a big budget, much of the action and elemental effects feel overly processed with an abundance in slow motion and swirling colors.",0.0,http://gonewiththetwins.com/new/last-airbender-2010/
The Last Airbender,Richard Propes,-1.0,The worst film of the year.,0.0,https://theindependentcritic.com/last_airbender
The Last Airbender,Sergio Benítez,-0.030000000000000006,Mediocrity and abuse of slow motion to show off the film's costly digital effects are the keynote of a movie with no interest... except for the music. [Full Review in Spanish],0.0,https://www.espinof.com/criticas/shyamalan-airbender-el-ultimo-guerrero-la-adaptacion
Despicable Me,Candice Frederick,0.12321428571428569,"Charming, touching, and surprisingly funny, Despicable Me showed one man's journey to being the most hated to finally finding love--thanks to three little girls.",1.0,http://www.reeltalkonline.org/2010/07/despicable-me.html
Despicable Me,Nick Schager,0.0,The film benefits immensely from a Carell lead vocal turn that's loopy and droll.,1.0,http://www.nickschager.com/nsfp/2011/04/despicable-me-2010-b.html
Despicable Me,Anthony Quinn,0.0,"Another Pixar-wannabe rolls off the production line, reminding us why we should accept no substitutes.",0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/despicable-me-u-2106800.html
Despicable Me,Tim Robey,-0.09999999999999999,"When an actor has just hit a career low -- as I think Steve Carell did in the desperate Dinner for Schmucks -- it's a relief to see them bounce back with a performance that clicks, in a hit film that really needs their services.",1.0,http://www.telegraph.co.uk/culture/film/filmreviews/8064730/Despicable-Me-review.html
Despicable Me,Peter Bradshaw,0.428125,"It is a perfectly agreeable family entertainment, but not exactly original and nowhere near Pixar's great creations.",1.0,http://www.guardian.co.uk/film/2010/oct/14/despicable-me-review
Despicable Me,Adam Woodward,-0.15,"There are enough dashes of originality and narrative surprises to keep adults entertained, at least.",1.0,
Despicable Me,Brian Eggert,-0.15,"This is a kids’ movie in the worst sense, meaning children will get the most from the experience. Adults might moderately enjoy it; however, the movie fails to transcend demographics in the way animated movies should.",0.0,https://deepfocusreview.com/reviews/despicable-me/
Despicable Me,Rene Jordan,0.13,"The animators aspirations are clear at every moment, with disregard for those young and old. [Full review in Spanish] ",0.0,https://www.newspapers.com/clip/110784944/despicable-me/
Despicable Me,Keith Garlington,0.325,The humor blends in nicely with a sweet and emotional tone that can be found throughout the film. Then there is the predictable but warm ending which wraps the movie up nicely.,1.0,https://keithandthemovies.com/2012/05/30/despicable-me-4-stars/
Despicable Me,Mike Massie,-0.21851851851851853,"Bogged down by vapid clichés, overused ideas, and excruciating immaturity.",0.0,http://gonewiththetwins.com/new/despicable-me-2010/
Despicable Me,Richard Propes,0.475,"Miranda Cosgrove, Dana Gaier and Elsie Fisher capture beautifully all the innocence, vulnerability and wonder of childhood with complete conviction.",1.0,https://theindependentcritic.com/despicable_me
Despicable Me,Federico Furzan,0.175,A lukewarm introduction to a world that improved with time. [Full review in Spanish].,0.0,https://cinelipsis.com/2011/03/24/movie-review-despicable-me/
Salt,David Stratton,-0.18333333333333335,"Pic has a wafer-thin plot and an interesting use of locations in remote parts of the island nation, but visually, with its truly annoying DV hand-held homemovie look, which at times goes beyond ugly, the film limits itself to the fest circuit.",0.0,
Salt,Liam Lacey,0.1,A blend of youthful uncertainty and experimental panache.,1.0,
Salt,Liz Braun,0.5,"The sort of film that digs into your mind and hangs about, mostly because of Brynja Thora Gudnadottir and her performance as Hildur.",1.0,http://jam.canoe.ca/Movies/Reviews/S/Salt
Beastly,Keith Uhlich,0.0,"You go, Doog!",0.0,https://keithuhlich.substack.com/p/beastly
Beastly,Nell Minow,0.0,,1.0,http://blog.beliefnet.com/moviemom/2011/03/beastly.html
Beastly,Robbie Collin,-0.10000000000000002,"Beauty And The Beast except with the lusty, gothic menace that makes that story interesting replaced by moany teenagers and crap acoustic guitar music. Or, in short, Dawson's Freak.",0.0,http://www.newsoftheworld.co.uk/notw/nol_showbiz/nolcelebrity_movies/1278901/Review-Beastly-12A.html
Beastly,Tasha Robinson,0.0,"In every aspect, from story to tone to characterization to visual aesthetic, it's laughably perfunctory, as though everyone involved were too embarrassed to give it more than a half-ironic token effort.",0.0,"http://www.avclub.com/articles/beastly,52675/"
Beastly,Rafer Guzman,0.7,"Beneath it all, however, is a movie with a good heart.",1.0,http://www.newsday.com/entertainment/movies/beastly-teen-needs-a-beauty-s-love-1.2731803
Beastly,Richard Larson,0.3,"This is Beauty and the Beast for the Twilight generation; they've paid for abs and sparkles, and they insist on getting their money's worth.",0.0,http://www.slantmagazine.com/film/review/beastly/5308
Beastly,Rene Jordan,0.15,"Beastly does not aspire to compete with its prestigious ancestors, rather it aims to entertain the young women its catered to.  [Full review in Spanish]",1.0,https://www.newspapers.com/clip/110835783/beastly/
Beastly,Richard Crouse,0.25777777777777783,Good messages in an uneven movie that has some very effective moments early on but gets more ridiculous as the credits approach.,0.0,http://www.richardcrouse.ca/beastly-2-stars-2-stars/
Beastly,Richard Propes,0.45,"Beastly is made precisely for those people who will enter the movie theater not 100% sure that the film is a retelling of the ""Beauty & The Beast"" storyline.",0.0,https://theindependentcritic.com/beastly
Beastly,Brent McKnight,-0.475,"The story is so contrived it's almost physically painful. Everything is laughably bad, everything. But somewhere along the line, I found myself emotionally invested in this syrupy nonsense on the screen.",1.0,https://www.thelastthingisee.com/2011/03/beastly-movie-review.html
Beastly,Leslie Combemale,-0.4,It really isn't quite that awful. It's just beastly.,0.0,https://cinemasiren.com/cinema-siren/beastly-dont-embrace-the-suck/
Beastly,Jo Berry,0.13333333333333336,"Aimed squarely at Twilight's teenage fans, this is about as subtle as a baseball bat to the head and only marginally more enjoyable.",0.0,https://www.thenational.ae/arts-culture/beastly-trades-on-twilight-s-well-worn-teenage-supernatural-angst-1.442192
Cats & Dogs: The Revenge of Kitty Galore,Owen Gleiberman,0.0,,0.0,"http://www.ew.com/ew/article/0,,316843,00.html"
Cats & Dogs: The Revenge of Kitty Galore,Rene Rodriguez,0.0,,1.0,http://www.miami.com/cats-amp-dogs-return-kitty-galore-pg-article
Cats & Dogs: The Revenge of Kitty Galore,Jim Schembri,-0.1,"There are just enough effects-driven laughs but a bit too much talky dead space in this not-at-all-anticipated sequel to the tepid, poorly animated 2001 film.",0.0,http://www.theage.com.au/entertainment/movies/cats--dogs-the-revenge-of-kitty-galore-20100916-15dii.html
Cats & Dogs: The Revenge of Kitty Galore,Jake Wilson,-0.3625,For comedy value there is little to choose between the expensive antics here and the primitive spy charade enacted by apes in the 1970s TV series Lancelot Link: Secret Chimp.,0.0,http://www.theage.com.au/entertainment/movies/cats-and-dogs-the-revenge-of-kitty-galore-20100915-15ck3.html
Cats & Dogs: The Revenge of Kitty Galore,Paul Byrnes,-0.11333333333333333,"The Revenge of Kitty Galore (in 3D) is loud, colourful and silly enough to tickle the 5- to 10-year-old target group, but only for about half its length.",0.0,http://www.smh.com.au/entertainment/movies/cats--dogs-the-revenge-of-kitty-galore-20100915-15ckg.html
Cats & Dogs: The Revenge of Kitty Galore,Tim Robey,0.1,"It's beneath any cat to be sprayed repeatedly with a water bottle, or completely shaved, let alone dubbed by Bette Midler.",0.0,http://www.telegraph.co.uk/culture/film/filmreviews/7928727/Cats-and-Dogs-The-Revenge-of-Kitty-Galore-3D-review.html
Cats & Dogs: The Revenge of Kitty Galore,Richard Propes,0.0,Simply a dog.,0.0,https://theindependentcritic.com/cats_and_dogs2
Cats & Dogs: The Revenge of Kitty Galore,David Nusair,0.0,...a bottom-of-the-barrel example of lowest-common-denominator childrens' filmmaking.,0.0,http://reelfilm.com/bpeyton.htm#cats
Cats & Dogs: The Revenge of Kitty Galore,Kevin Carr,0.0,The story is where this movie falls apart from a grown-up's view. It's got an overwritten script that seems like it's been churned out of a weekend screenwriting course.,0.0,http://www.7mpictures.com/cats-dogs-the-revenge-of-kitty-galore-blu-ray-review/
Cats & Dogs: The Revenge of Kitty Galore,John Gholson,0.0,"And, dare I say it, Cats & Dogs: TROKG is a well-made parody film, sinking its canines into spy genre cliches with gleeful abandon, in a way that its predecessor never quite did.",1.0,http://blog.moviefone.com/2010/07/28/review-cats-and-dogs-revenge/
Cats & Dogs: The Revenge of Kitty Galore,Dave White,0.0,,0.0,http://www.movies.com/movie-reviews/cats-dogs-the-revenge-of-kitty-galore-review/dave-white/m60059
Cats & Dogs: The Revenge of Kitty Galore,John J. Puccio,0.3066666666666667,"The action is cute, to be sure, but the cuteness wore off quickly for this adult.",0.0,http://www.dvdtown.com/review/cats--dogs-the-revenge-of-kitty-galore/blu-ray/8636
Little Fockers,Candice Frederick,-0.16666666666666666,Recommendation--skip this one and revisit the previous movies.,0.0,http://www.reeltalkonline.org/2010/12/little-fockers.html
Little Fockers,Kimber Myers,0.09999999999999998,"Families will flock to the holiday release with gusto, but it's up for debate whether 100 minutes with the Focker and Byrnes families is worse than quality time with your own dysfunctional clan.",0.0,
Little Fockers,Anthony Quinn,-0.3333333333333333,"Third time out for the Meet the Parents franchise, and it's all but impossible to suppress a groan.",0.0,http://www.independent.co.uk/arts-entertainment/films/reviews/meet-the-parents-little-fockers-12a-2172373.html
Little Fockers,Jim Schembri,-0.0625,"Consistently chuckle-worthy, Little Fockers...somehow sidesteps the law of diminishing returns that usually applies to comedy threequels.",1.0,
Little Fockers,Philip French,-0.3499999999999999,This deeply dislikable movie gives vulgarity a bad name.,0.0,http://www.guardian.co.uk/film/2010/dec/26/meet-the-parents-little-fockers
Little Fockers,Adam Nayman,-0.06875,"Its leads' enthusiasm notwithstanding, Little Fockers is a barely tolerable sitcom concoction.",0.0,http://www.eyeweekly.com/film/onscreen/article/108706
Little Fockers,Brian Eggert,0.3444444444444444,"What an agonizing experience this is, watching talented actors like Robert De Niro and Ben Stiller subject themselves to material better suited for a soon-to-be-canceled sitcom.",0.0,https://deepfocusreview.com/reviews/little-fockers/
Little Fockers,Richard Propes,0.0,When a cinematic series starts resorting celebrity cameos instead of actual filmmaking then it's time to close up shop and move on to something else.,0.0,https://theindependentcritic.com/little_fockers
Little Fockers,Allen Almachar,-0.06060606060606061,"There is nothing new here, no interesting character developments and no new insight to the dynamics of these people.",0.0,https://macguff.in/macguffin-content/film-review-little-fockers/
Little Fockers,Federico Furzan,-0.06458333333333335,Failure in the franchise. It's hard to recover from this. [Full review in Spanish].,0.0,https://cinelipsis.com/2011/01/11/movie-review-little-fockers/
Little Fockers,Will Leitch,-0.275,The whole enterprise is tired and exhausted and indifferent; even the title is irrelevant and dissembling.,0.0,http://movies.yahoo.com/blogs/the-projector/review-little-fockers-092204705.html
Little Fockers,Emanuel Levy,0.0,,0.0,
Morning Glory,Candice Frederick,-0.22499999999999998,"Morning Glory is a lackluster knockoff to Devil Wears Prada, minus the heart, cleverness and fashion. It's just not a good time, as it claims to be.",1.0,http://www.reeltalkonline.org/2011/04/dvd-review-morning-glory.html
Morning Glory,Nell Minow,0.0,,1.0,http://blog.beliefnet.com/moviemom/2011/03/morning-glory.html
Morning Glory,Philip French,0.0,[A] deeply dislikable comedy of embarrassment...,0.0,http://www.guardian.co.uk/film/2011/jan/23/morning-glory-review
Morning Glory,Anthony Quinn,0.0,,0.0,
Morning Glory,Peter Bradshaw,-0.3,Harrison Ford gives an under-par performance in this disappointing TV-studio-set romantic comedy.,0.0,http://www.guardian.co.uk/film/2011/jan/20/morning-glory-review
Morning Glory,Tim Robey,-0.36250000000000004,"Morning Glory stays firmly on the launchpad, doing increasingly desperate run-ups, but collapsing in a gawky heap whenever it tries to take off.",0.0,http://www.telegraph.co.uk/culture/film/filmreviews/8271943/Morning-Glory-review.html
Morning Glory,Don Shanahan,0.2,"""Morning Glory"" works because of it's all about the quirks and characters instead of the issues that really make up the news.",1.0,https://everymoviehasalesson.com/blog/2010/12/movie-review-morning-glory
Morning Glory,Brian Eggert,0.18333333333333335,"McAdams is incredibly likable in her role, bright and confident, slightly awkward in a rambles-when-nervous sort of way, and yet with enough energy to stand up with the likes of powerhouse actors such as Ford and Keaton.",1.0,https://deepfocusreview.com/reviews/morning-glory/
Morning Glory,Danielle Solzman,0.3371428571428571,Morning Glory isn't trying to be Network or Broadcast News but it doesn't need to be because it's both fun and entertaining enough in its own right.,1.0,https://www.solzyatthemovies.com/2022/07/07/morning-glory-is-both-fun-and-entertaining/
Morning Glory,Cory Woodroof,0.18333333333333335,"The film is a funny, heartfelt comedy thats worth your time.",1.0,http://luminationnetwork.com/redbox-report-oct-11-17/
Morning Glory,James McMahon,0.5,Morning Glory is a film that spends its running time staring into the abyss and giggling. Its audience might not be able to resist pushing it in.,0.0,https://www.nme.com/reviews/reviews-movie-11800-320667
Morning Glory,David Walsh,0.0,Complacency is the guiding principle of Morning Glory.,0.0,https://www.wsws.org/en/articles/2010/12/morn-d02.html
The Other Guys,Anna Smith,0.1,The funniest movie of the year so far.,1.0,https://metro.co.uk/2010/09/16/the-other-guys-film-review-513704/
The Other Guys,Nell Minow,0.0,,1.0,http://blog.beliefnet.com/moviemom/2010/12/the-other-guys.html
The Other Guys,Connie Ogle,0.20833333333333334,"The Other Guys is the sort of movie that generates some of its best jokes quietly in the background or as quick-hit throwaway lines, while other terrific gags are defiantly over the top.",1.0,http://www.miami.com/other-guys-pg-13-article
The Other Guys,Matt Singer,0.0,Juxtaposes the excesses of our unregulated financial sector with the excesses of the buddy cop movie.,1.0,
The Other Guys,Joshua Katzman,0.0,"This is the fourth feature that Will Ferrell and writer-director Adam McKay have collaborated on, and once again they deliver laugh-out-loud if ultimately disposable comedy with mixed messages about arrested male development.",1.0,http://www.chicagoreader.com/chicago/the-other-guys/Film?oid=2125400
The Other Guys,David Sexton,0.15833333333333333,"The Other Guys has surprisingly energetic action sequences, shoot'em-ups and car chases, and even a bit of a whodunit plot...",1.0,http://www.thisislondon.co.uk/film/review-23879084-buddy-funny-the-other-guys-is-clever-playing-dumb.do
The Other Guys,Cory Woodroof,0.0,"You’ll never look at cop procedurals the same way again, or Jersey Boys, for that matter.",1.0,https://ftw.usatoday.com/lists/10-best-will-ferrell-performances-movies-anchorman-elf
The Other Guys,Brian Eggert,0.046666666666666655,"At least McKay makes the film visually interesting, with one or two scenes of action that are worthy of mention, and some flair behind the camera during a frozen bar scene.",1.0,https://deepfocusreview.com/reviews/the-other-guys/
The Other Guys,James Croot,0.04,"It's a strangely sobering end to a seriously funny film, but also a hint at what McKay would tackle later in the decade with the Oscar-winning The Big Short.",1.0,https://www.stuff.co.nz/entertainment/stuff-to-watch/300831575/the-other-guys-mark-wahlbergs-last-great-actioncomedy-comes-to-neon
The Other Guys,Rene Jordan,-0.18749999999999997,"The movie isn't bad per se, but unfocused would be the corresponding adjective.  [Full review in Spanish]",1.0,https://www.newspapers.com/clip/105858016/the-other-guys/
The Other Guys,Danielle Solzman,-0.006249999999999999,"Like McKay's earlier works, The Other Guys is also a work of genius in how it works as both a parody and offers something to say about financial fraud.",1.0,http://www.solzyatthemovies.com/2021/12/29/the-other-guys-is-a-work-of-genius/
The Other Guys,Don Shanahan,0.43333333333333335,"The movie breezes effortlessly from one hilarious scenario to another, yet effectively works as a real detective story.",1.0,http://www.everymoviehasalesson.com/blog/2010/08/movie-review-other-guys
Eat Pray Love,Rachel Kincaid,0.15,"Without discounting the importance of Gilbert's decision... it can't be removed from its context: it's a story about choosing self over prescribed generic femininity, a world of your own making over the deeply patriarchal American upper-middle class.",0.0,https://www.autostraddle.com/how-to-eat-pray-love-be-alone-56575/
Eat Pray Love,Candice Frederick,0.5833333333333334,"An engaging but deliberate chick flick at times, Eat, Pray, Love has the quintessential chick flick star at the helm with Roberts, who played the role beautifully...",1.0,http://www.reeltalkonline.org/2010/11/dvd-review-eat-pray-love.html
Eat Pray Love,Nell Minow,0.0,,1.0,http://blog.beliefnet.com/moviemom/2010/11/eat-pray-love.html
Eat Pray Love,Connie Ogle,0.21428571428571427,The film version is pure wish-fulfillment fantasy.,1.0,http://www.miami.com/eat-pray-love-pg-13-article
Eat Pray Love,Jim Schembri,-0.16666666666666666,"A tiresome, humourless, lifeless, overlong dirge in which the lofty pretention to say something deep about the quest for self and the female condition all gets blown away by an insipid, off-the-shelf romantic-movie ending.",0.0,http://www.theage.com.au/entertainment/eat-pray-love-20101007-168ac.html
Eat Pray Love,David Stratton,0.16666666666666666,"The director, Ryan Murphy, brings only the most obvious sentiments to the borderline intolerable proceedings.",0.0,
Eat Pray Love,Bill Newcott,0.2708333333333333,"There’s some love along the way, and a little bit of praying, but it’s the “Eat” in the title that gets the most attention, like a neon sign in the window of an all-night diner.",0.0,https://billnewcottblog.wordpress.com/2023/10/16/are-eat-pray-love-and-the-expendables-the-same-movie/
Eat Pray Love,Mariana Tinoco Rivera,0.44166666666666665,"Unlike the original source, Eat Pray Love presents a flawless caricature that's on an idyllic, hiccup-free trip in a world full of kind people who are happy to be at the mercy of this lost American tourist. [Full review in Spanish]
",0.0,https://enfilme.com/resenas/en-pantalla/comer-rezar-amar
Eat Pray Love,Rene Jordan,0.175,A never ending yawn.  [Full review in Spanish] ,0.0,https://www.newspapers.com/clip/105913309/eat-pray-love/
Eat Pray Love,George Fenwick,-0.13999999999999996,"Not a good film by any means, but sometimes you need a bad film of exactly this ilk: frothy, silly and as pleasurable as wrapping yourself in a warm blanket.",0.0,https://www.stuff.co.nz/entertainment/stuff-to-watch/300443564/the-matrix-with-perfect-timing-the-original-trilogy-is-now-available-on-amazon
Eat Pray Love,Nathalia Aryani,0.5,"Eat Pray Love is more of a romanticized travelogue, rather than a truly transformative one.",1.0,https://sdmoviemaven.blogspot.com/2010/08/pray-love.html
